"ID","lat","long"
"1",53.1174839509163,-9.15135959523538
"2",53.1179324598275,-9.15210824979616
"3",53.1179334119133,-9.1513611738373
"4",53.1183819207749,-9.15210983623197
"5",53.1188304248835,-9.15285851421019
"6",53.1188313816881,-9.15211142271021
"7",53.119279885747,-9.15286010852294
"8",53.1192808425671,-9.15211300923087
"9",53.1192817946993,-9.15136590989638
"10",53.1197283850528,-9.15360880992004
"11",53.1197293465764,-9.15286170287833
"12",53.119730303412,-9.15211459579397
"13",53.1197312555597,-9.15136748866718
"14",53.1197387039753,-9.14539063015022
"15",53.1201768796051,-9.15435752690193
"16",53.1201778458323,-9.15361041211057
"17",53.1201788073715,-9.15286329727636
"18",53.1201797642227,-9.15211618239951
"19",53.1201807163858,-9.15136906748021
"20",53.120181663861,-9.15062195251869
"21",53.1201872502634,-9.14613926187446
"22",53.1201881649224,-9.14539214662318
"23",53.1201890748934,-9.14464503133134
"24",53.1201899801764,-9.14389791599915
"25",53.1201908807713,-9.14315080062681
"26",53.1201917766782,-9.14240368521454
"27",53.1206194453681,-9.15958899379903
"28",53.1206204444276,-9.15884187152079
"29",53.120621438799,-9.15809474919823
"30",53.1206253694038,-9.15510625946903
"31",53.1206263403348,-9.15435913692802
"32",53.1206273065777,-9.15361201434396
"33",53.1206282681325,-9.15286489171704
"34",53.1206292249992,-9.15211776904748
"35",53.1206301771778,-9.15137064633548
"36",53.1206311246684,-9.15062352358124
"37",53.1206320674708,-9.14987640078499
"38",53.1206357917996,-9.14688790918394
"39",53.1206367111615,-9.14614078618071
"40",53.1206376258354,-9.14539366313671
"41",53.1206385358211,-9.14464654005215
"42",53.1206394411188,-9.14389941692723
"43",53.1206403417284,-9.14315229376217
"44",53.1206412376498,-9.14240517055717
"45",53.1206421288832,-9.14165804731244
"46",53.1206430154285,-9.1409109240282
"47",53.1210679021878,-9.16033778844516
"48",53.1210689059517,-9.15959065841854
"49",53.1210699050274,-9.15884352834739
"50",53.121070899415,-9.15809639823193
"51",53.1210718891144,-9.15734926807236
"52",53.1210738544487,-9.15585500762173
"53",53.1210748300836,-9.15510787733109
"54",53.1210758010303,-9.15436074699718
"55",53.1210767672889,-9.1536136166202
"56",53.1210777288593,-9.15286648620037
"57",53.1210786857416,-9.15211935573789
"58",53.1210796379357,-9.15137222523297
"59",53.1210805854416,-9.15062509468581
"60",53.1210815282593,-9.14987796409664
"61",53.1210824663889,-9.14913083346565
"62",53.1210852526486,-9.14688944132389
"63",53.1210861720255,-9.14614231052773
"64",53.1210870867142,-9.1453951796908
"65",53.1210879967147,-9.1446480488133
"66",53.1210889020271,-9.14390091789545
"67",53.1210898026513,-9.14315378693745
"68",53.1210906985873,-9.14240665593952
"69",53.1210915898351,-9.14165952490186
"70",53.1210924763948,-9.14091239382467
"71",53.1210933582663,-9.14016526270817
"72",53.1210942354496,-9.13941813155257
"73",53.1215163542524,-9.16108659867731
"74",53.1215173627208,-9.16033946090231
"75",53.121518366501,-9.15959232308257
"76",53.121519365593,-9.15884518521831
"77",53.1215203599967,-9.15809804730974
"78",53.1215213497122,-9.15735090935705
"79",53.1215223347394,-9.15660377136047
"80",53.1215233150784,-9.15585663332019
"81",53.1215242907292,-9.15510949523643
"82",53.1215252616917,-9.1543623571094
"83",53.1215262279659,-9.1536152189393
"84",53.121527189552,-9.15286808072634
"85",53.1215281464498,-9.15212094247073
"86",53.1215290986593,-9.15137380417269
"87",53.1215300461806,-9.15062666583241
"88",53.1215309890137,-9.1498795274501
"89",53.1215319271585,-9.14913238902598
"90",53.121532860615,-9.14838525056026
"91",53.1215337893833,-9.14763811205313
"92",53.1215347134634,-9.14689097350482
"93",53.1215356328552,-9.14614383491552
"94",53.1215365475588,-9.14539669628545
"95",53.1215374575741,-9.14464955761481
"96",53.1215383629012,-9.14390241890382
"97",53.12153926354,-9.14315528015268
"98",53.1215401594906,-9.1424081413616
"99",53.1215410507529,-9.14166100253079
"100",53.1215419373269,-9.14091386366046
"101",53.1215428192127,-9.14016672475081
"102",53.1215436964103,-9.13941958580206
"103",53.1215445689196,-9.13867244681441
"104",53.1219648015618,-9.16183542449587
"105",53.1219658147349,-9.1610882789725
"106",53.1219668232197,-9.16034113340418
"107",53.1219678270162,-9.15959398779113
"108",53.1219688261244,-9.15884684213355
"109",53.1219698205443,-9.15809969643165
"110",53.1219708102758,-9.15735255068565
"111",53.121971795319,-9.15660540489574
"112",53.121972775674,-9.15585825906214
"113",53.1219737513406,-9.15511111318505
"114",53.1219747223189,-9.15436396726469
"115",53.1219756886088,-9.15361682130125
"116",53.1219766502105,-9.15286967529497
"117",53.1219776071238,-9.15212252924602
"118",53.1219785593488,-9.15137538315464
"119",53.1219795068855,-9.15062823702102
"120",53.1219804497338,-9.14988109084538
"121",53.1219813878939,-9.14913394462792
"122",53.1219823213656,-9.14838679836885
"123",53.121983250149,-9.14763965206838
"124",53.1219841742441,-9.14689250572673
"125",53.1219850936508,-9.14614535934408
"126",53.1219860083692,-9.14539821292066
"127",53.1219869183993,-9.14465106645668
"128",53.1219878237411,-9.14390391995234
"129",53.1219887243946,-9.14315677340785
"130",53.1219896203597,-9.14240962682342
"131",53.1219905116365,-9.14166248019925
"132",53.1219913982249,-9.14091533353556
"133",53.1219922801251,-9.14016818683256
"134",53.1219931573369,-9.13942104009045
"135",53.1219940298603,-9.13867389330943
"136",53.1219948976955,-9.13792674648973
"137",53.1224111942946,-9.16407857230847
"138",53.1224142619937,-9.16183711262953
"139",53.1224152751832,-9.16108995931264
"140",53.1224162836844,-9.1603428059508
"141",53.1224172874972,-9.15959565254422
"142",53.1224182866216,-9.15884849909311
"143",53.1224192810576,-9.15810134559768
"144",53.1224202708053,-9.15735419205814
"145",53.1224212558645,-9.1566070384747
"146",53.1224222362353,-9.15585988484756
"147",53.1224232119178,-9.15511273117694
"148",53.1224241829118,-9.15436557746304
"149",53.1224251492175,-9.15361842370607
"150",53.1224261108348,-9.15287126990624
"151",53.1224270677636,-9.15212411606375
"152",53.1224280200041,-9.15137696217883
"153",53.1224289675562,-9.15062980825167
"154",53.1224299104199,-9.14988265428248
"155",53.1224308485951,-9.14913550027147
"156",53.122431782082,-9.14838834621885
"157",53.1224327108805,-9.14764119212483
"158",53.1224336349906,-9.14689403798962
"159",53.1224345544123,-9.14614688381342
"160",53.1224354691455,-9.14539972959645
"161",53.1224363791904,-9.14465257533891
"162",53.1224372845469,-9.143905421041
"163",53.122438185215,-9.14315826670295
"164",53.1224390811946,-9.14241111232496
"165",53.1224399724859,-9.14166395790723
"166",53.1224408590887,-9.14091680344998
"167",53.1224417410032,-9.14016964895341
"168",53.1224426182292,-9.13942249441773
"169",53.1224434907669,-9.13867533984315
"170",53.1224443586161,-9.13792818522988
"171",53.1225019142236,-9.07292560943738
"172",53.1225023694912,-9.07217845223558
"173",53.1228596226826,-9.16482744479723
"174",53.1228606546425,-9.16408028386847
"175",53.1228616819139,-9.16333312289393
"176",53.1228627044969,-9.16258596187382
"177",53.1228637223914,-9.16183880080835
"178",53.1228647355974,-9.16109163969772
"179",53.122865744115,-9.16034447854214
"180",53.1228667479441,-9.15959731734183
"181",53.1228677470847,-9.15885015609699
"182",53.1228687415369,-9.15810299480782
"183",53.1228697313006,-9.15735583347454
"184",53.1228707163758,-9.15660867209736
"185",53.1228716967626,-9.15586151067648
"186",53.1228726724609,-9.15511434921211
"187",53.1228736434707,-9.15436718770446
"188",53.122874609792,-9.15362002615374
"189",53.1228755714249,-9.15287286456016
"190",53.1228765283693,-9.15212570292393
"191",53.1228774806252,-9.15137854124525
"192",53.1228784281927,-9.15063137952433
"193",53.1228793710717,-9.14988421776139
"194",53.1228803092622,-9.14913705595663
"195",53.1228812427643,-9.14838989411025
"196",53.1228821715778,-9.14764273222247
"197",53.1228830957029,-9.14689557029349
"198",53.1228840151395,-9.14614840832354
"199",53.1228849298877,-9.1454012463128
"200",53.1228858399473,-9.14465408426149
"201",53.1228867453185,-9.14390692216982
"202",53.1228876460012,-9.143159760038
"203",53.1228885419954,-9.14241259786624
"204",53.1228894333011,-9.14166543565474
"205",53.1228903199184,-9.14091827340371
"206",53.1228912018472,-9.14017111111337
"207",53.1228920790875,-9.13942394878391
"208",53.1228929516393,-9.13867678641556
"209",53.1228938195026,-9.13792962400851
"210",53.1228946826775,-9.13718246156298
"211",53.1229504514292,-9.07442070008291
"212",53.1229509160813,-9.07367353512814
"213",53.1229513760448,-9.07292637015282
"214",53.1229518313199,-9.07217920515715
"215",53.1233059589184,-9.16707067008823
"216",53.1233070049607,-9.16632350150414
"217",53.1233080463144,-9.16557633287364
"218",53.1233090829796,-9.16482916419694
"219",53.1233101149562,-9.16408199547425
"220",53.1233111422443,-9.16333482670578
"221",53.1233121648439,-9.16258765789173
"222",53.1233131827549,-9.16184048903232
"223",53.1233141959774,-9.16109332012775
"224",53.1233152045113,-9.16034615117823
"225",53.1233162083567,-9.15959898218397
"226",53.1233172075136,-9.15885181314518
"227",53.1233182019819,-9.15810464406207
"228",53.1233191917617,-9.15735747493484
"229",53.1233201768529,-9.15661030576371
"230",53.1233211572556,-9.15586313654888
"231",53.1233221329697,-9.15511596729056
"232",53.1233231039953,-9.15436879798895
"233",53.1233240703324,-9.15362162864428
"234",53.1233250319809,-9.15287445925674
"235",53.1233259889408,-9.15212728982655
"236",53.1233269412122,-9.15138012035391
"237",53.1233278887951,-9.15063295083903
"238",53.1233288316894,-9.14988578128212
"239",53.1233297698951,-9.14913861168339
"240",53.1233307034123,-9.14839144204305
"241",53.123331632241,-9.1476442723613
"242",53.1233325563811,-9.14689710263836
"243",53.1233334758326,-9.14614993287443
"244",53.1233343905956,-9.14540276306972
"245",53.12333530067,-9.14465559322444
"246",53.1233362060559,-9.14390842333879
"247",53.1233371067532,-9.14316125341299
"248",53.123338002762,-9.14241408344725
"249",53.1233388940822,-9.14166691344177
"250",53.1233397807139,-9.14091974339677
"251",53.123340662657,-9.14017257331244
"252",53.1233415399115,-9.139425403189
"253",53.1233424124775,-9.13867823302666
"254",53.1233432803549,-9.13793106282562
"255",53.1233441435438,-9.1371838925861
"256",53.1233450020441,-9.1364367223083
"257",53.1233994438531,-9.07516864913494
"258",53.1233999132013,-9.07442147640686
"259",53.1234003778609,-9.07367430365801
"260",53.1234008378319,-9.07292713088861
"261",53.1234012931143,-9.07217995809886
"262",53.1234017437082,-9.07143278528896
"263",53.1237543683826,-9.16781958924796
"264",53.1237554191304,-9.16707241291635
"265",53.1237564651897,-9.16632523653812
"266",53.1237575065603,-9.16557806011348
"267",53.1237585432423,-9.16483088364265
"268",53.1237595752357,-9.16408370712581
"269",53.1237606025405,-9.1633365305632
"270",53.1237616251567,-9.162589353955
"271",53.1237626430842,-9.16184217730144
"272",53.1237636563232,-9.16109500060273
"273",53.1237646648735,-9.16034782385906
"274",53.1237656687352,-9.15960064707065
"275",53.1237666679083,-9.15885347023771
"276",53.1237676623928,-9.15810629336044
"277",53.1237686521886,-9.15735911643905
"278",53.1237696372959,-9.15661193947376
"279",53.1237706177145,-9.15586476246477
"280",53.1237715934444,-9.15511758541229
"281",53.1237725644858,-9.15437040831652
"282",53.1237735308385,-9.15362323117768
"283",53.1237744925027,-9.15287605399598
"284",53.1237754494782,-9.15212887677162
"285",53.123776401765,-9.15138169950481
"286",53.1237773493633,-9.15063452219576
"287",53.1237782922729,-9.14988734484468
"288",53.1237792304939,-9.14914016745177
"289",53.1237801640262,-9.14839299001726
"290",53.12378109287,-9.14764581254133
"291",53.1237820170251,-9.14689863502421
"292",53.1237829364915,-9.1461514574661
"293",53.1237838512694,-9.14540427986721
"294",53.1237847613586,-9.14465710222774
"295",53.1237856667592,-9.14390992454792
"296",53.1237865674712,-9.14316274682793
"297",53.1237874634945,-9.142415569068
"298",53.1237883548292,-9.14166839126834
"299",53.1237892414752,-9.14092121342914
"300",53.1237901234326,-9.14017403555062
"301",53.1237910007014,-9.13942685763299
"302",53.1237918732816,-9.13867967967645
"303",53.1237927411731,-9.13793250168122
"304",53.123793604376,-9.1371853236475
"305",53.1237944628902,-9.13643814557551
"306",53.1237953167158,-9.13569096746544
"307",53.1238489055834,-9.07516943327394
"308",53.1238493749392,-9.07442225275157
"309",53.1238498396064,-9.07367507220844
"310",53.1238502995848,-9.07292789164475
"311",53.1238507548747,-9.07218071106071
"312",53.1238512054758,-9.07143353045653
"313",53.1242027730897,-9.16856852399618
"314",53.1242038285434,-9.16782133991705
"315",53.1242048793083,-9.16707415579109
"316",53.1242059253845,-9.16632697161852
"317",53.1242069667721,-9.16557978739953
"318",53.1242080034709,-9.16483260313434
"319",53.1242090354811,-9.16408541882316
"320",53.1242100628026,-9.16333823446619
"321",53.1242110854353,-9.16259105006364
"322",53.1242121033794,-9.16184386561573
"323",53.1242131166348,-9.16109668112265
"324",53.1242141252015,-9.16034949658463
"325",53.1242151290796,-9.15960231200186
"326",53.1242161282689,-9.15885512737455
"327",53.1242171227695,-9.15810794270292
"328",53.1242181125814,-9.15736075798717
"329",53.1242190977046,-9.15661357322751
"330",53.1242200781392,-9.15586638842415
"331",53.124221053885,-9.1551192035773
"332",53.1242220249421,-9.15437201868716
"333",53.1242229913106,-9.15362483375395
"334",53.1242239529903,-9.15287764877787
"335",53.1242249099813,-9.15213046375914
"336",53.1242258622837,-9.15138327869795
"337",53.1242268098973,-9.15063609359452
"338",53.1242277528222,-9.14988890844906
"339",53.1242286910584,-9.14914172326177
"340",53.124229624606,-9.14839453803287
"341",53.1242305534648,-9.14764735276256
"342",53.1242314776349,-9.14690016745105
"343",53.1242323971163,-9.14615298209855
"344",53.124233311909,-9.14540579670527
"345",53.124234222013,-9.14465861127142
"346",53.1242351274283,-9.14391142579719
"347",53.1242360281549,-9.14316424028282
"348",53.1242369241928,-9.14241705472849
"349",53.1242378155419,-9.14166986913443
"350",53.1242387022024,-9.14092268350083
"351",53.1242395841741,-9.14017549782792
"352",53.1242404614572,-9.13942831211588
"353",53.1242413340515,-9.13868112636495
"354",53.1242422019571,-9.13793394057531
"355",53.124243065174,-9.13718675474719
"356",53.1242439237022,-9.13643956888078
"357",53.1242447775417,-9.13569238297631
"358",53.1242983672795,-9.07517021743391
"359",53.124298836643,-9.07442302911705
"360",53.1242993013177,-9.07367584077942
"361",53.1242997613036,-9.07292865242123
"362",53.1243002166008,-9.0721814640427
"363",53.1243006672093,-9.07143427564402
"364",53.1246511730397,-9.16931747433328
"365",53.1246522331992,-9.16857028250664
"366",53.12465328867,-9.16782309063296
"367",53.124654339452,-9.16707589871245
"368",53.1246553855452,-9.16632870674533
"369",53.1246564269496,-9.16558151473178
"370",53.1246574636653,-9.16483432267204
"371",53.1246584956923,-9.16408713056629
"372",53.1246595230304,-9.16333993841476
"373",53.1246605456798,-9.16259274621765
"374",53.1246615636404,-9.16184555397518
"375",53.1246625769123,-9.16109836168754
"376",53.1246635854954,-9.16035116935494
"377",53.1246645893897,-9.1596039769776
"378",53.1246655885952,-9.15885678455572
"379",53.124666583112,-9.15810959208952
"380",53.12466757294,-9.1573623995792
"381",53.1246685580792,-9.15661520702496
"382",53.1246695385297,-9.15586801442702
"383",53.1246705142914,-9.15512082178559
"384",53.1246714853643,-9.15437362910088
"385",53.1246724517484,-9.15362643637308
"386",53.1246734134437,-9.15287924360242
"387",53.1246743704503,-9.1521320507891
"388",53.1246753227681,-9.15138485793333
"389",53.1246762703971,-9.15063766503531
"390",53.1246772133374,-9.14989047209526
"391",53.1246781515888,-9.14914327911338
"392",53.1246790851515,-9.14839608608989
"393",53.1246800140254,-9.14764889302498
"394",53.1246809382106,-9.14690169991888
"395",53.1246818577069,-9.14615450677178
"396",53.1246827725145,-9.14540731358391
"397",53.1246836826332,-9.14466012035545
"398",53.1246845880632,-9.14391292708663
"399",53.1246854888044,-9.14316573377765
"400",53.1246863848569,-9.14241854042872
"401",53.1246872762205,-9.14167134704005
"402",53.1246881628954,-9.14092415361185
"403",53.1246890448814,-9.14017696014432
"404",53.1246899221787,-9.13942976663768
"405",53.1246907947872,-9.13868257309213
"406",53.1246916627069,-9.13793537950789
"407",53.1246925259378,-9.13718818588515
"408",53.12469338448,-9.13644099222413
"409",53.1246942383333,-9.13569379852504
"410",53.1246950874979,-9.13494660478808
"411",53.1246959319736,-9.13419941101347
"412",53.1247478289415,-9.07517100161486
"413",53.1247482983126,-9.0744238055033
"414",53.1247487629948,-9.07367660937097
"415",53.1247492229883,-9.07292941321807
"416",53.1247496782929,-9.07218221704483
"417",53.1247501289087,-9.07143502085145
"418",53.1250984986778,-9.17081363978638
"419",53.1250995682322,-9.17006644025969
"420",53.1251006330978,-9.16931924068554
"421",53.1251016932745,-9.16857204106415
"422",53.1251027487624,-9.16782484139571
"423",53.1251037995615,-9.16707764168044
"424",53.1251048456717,-9.16633044191854
"425",53.1251058870931,-9.16558324211024
"426",53.1251069238256,-9.16483604225573
"427",53.1251079558693,-9.16408884235521
"428",53.1251089832241,-9.16334164240892
"429",53.1251100058901,-9.16259444241703
"430",53.1251110238673,-9.16184724237978
"431",53.1251120371556,-9.16110004229737
"432",53.1251130457551,-9.16035284217
"433",53.1251140496657,-9.15960564199788
"434",53.1251150488874,-9.15885844178122
"435",53.1251160434204,-9.15811124152024
"436",53.1251170332644,-9.15736404121513
"437",53.1251180184197,-9.15661684086612
"438",53.125118998886,-9.15586964047339
"439",53.1251199746636,-9.15512244003718
"440",53.1251209457522,-9.15437523955767
"441",53.1251219121521,-9.15362803903509
"442",53.125122873863,-9.15288083846963
"443",53.1251238308852,-9.15213363786152
"444",53.1251247832184,-9.15138643721095
"445",53.1251257308628,-9.15063923651814
"446",53.1251266738184,-9.14989203578329
"447",53.1251276120851,-9.14914483500661
"448",53.1251285456629,-9.14839763418832
"449",53.1251294745519,-9.14765043332861
"450",53.125130398752,-9.14690323242771
"451",53.1251313182633,-9.1461560314858
"452",53.1251322330857,-9.14540883050312
"453",53.1251331432193,-9.14466162947985
"454",53.125134048664,-9.14391442841622
"455",53.1251349494198,-9.14316722731243
"456",53.1251358454868,-9.14242002616869
"457",53.1251367368649,-9.14167282498521
"458",53.1251376235542,-9.14092562376219
"459",53.1251385055546,-9.14017842249985
"460",53.1251393828661,-9.13943122119839
"461",53.1251402554888,-9.13868401985802
"462",53.1251411234226,-9.13793681847895
"463",53.1251419866675,-9.13718961706139
"464",53.1251428452236,-9.13644241560555
"465",53.1251436990908,-9.13569521411163
"466",53.1251445482692,-9.13494801257985
"467",53.1251453927587,-9.13420081101041
"468",53.1251462325593,-9.13345360940352
"469",53.1251972905694,-9.07517178581679
"470",53.1251977599481,-9.07442458191031
"471",53.1251982246379,-9.07367737798307
"472",53.1251986846388,-9.07293017403526
"473",53.1251991399508,-9.07218297006711
"474",53.1251995905739,-9.07143576607881
"475",53.1255468844064,-9.17156262904981
"476",53.125547958667,-9.17081542177582
"477",53.1255490282388,-9.17006821445417
"478",53.1255500931217,-9.16932100708505
"479",53.1255511533156,-9.16857379966869
"480",53.1255522088207,-9.16782659220528
"481",53.1255532596368,-9.16707938469504
"482",53.125554305764,-9.16633217713818
"483",53.1255553472023,-9.1655849695349
"484",53.1255563839517,-9.16483776188541
"485",53.1255574160121,-9.16409055418993
"486",53.1255584433836,-9.16334334644865
"487",53.1255594660662,-9.16259613866179
"488",53.1255604840599,-9.16184893082955
"489",53.1255614973647,-9.16110172295216
"490",53.1255625059805,-9.1603545150298
"491",53.1255635099075,-9.1596073070627
"492",53.1255645091455,-9.15886009905105
"493",53.1255655036945,-9.15811289099508
"494",53.1255664935547,-9.15736568289498
"495",53.1255674787259,-9.15661847475097
"496",53.1255684592082,-9.15587126656326
"497",53.1255694350016,-9.15512405833204
"498",53.125570406106,-9.15437685005754
"499",53.1255713725215,-9.15362964173996
"500",53.1255723342481,-9.1528824333795
"501",53.1255732912858,-9.15213522497639
"502",53.1255742436345,-9.15138801653082
"503",53.1255751912943,-9.150640808043
"504",53.1255761342652,-9.14989359951314
"505",53.1255770725472,-9.14914639094146
"506",53.1255780061401,-9.14839918232816
"507",53.1255789350442,-9.14765197367344
"508",53.1255798592594,-9.14690476497752
"509",53.1255807787856,-9.14615755624061
"510",53.1255816936229,-9.1454103474629
"511",53.1255826037712,-9.14466313864463
"512",53.1255835092306,-9.14391592978598
"513",53.1255844100011,-9.14316872088717
"514",53.1255853060826,-9.1424215119484
"515",53.1255861974752,-9.1416743029699
"516",53.1255870841789,-9.14092709395186
"517",53.1255879661936,-9.14017988489449
"518",53.1255888435194,-9.139432675798
"519",53.1255897161562,-9.13868546666261
"520",53.1255905841041,-9.13793825748851
"521",53.1255914473631,-9.13719104827592
"522",53.1255923059331,-9.13644383902504
"523",53.1255931598142,-9.13569662973609
"524",53.1255940090063,-9.13494942040927
"525",53.1255948535095,-9.1342022110448
"526",53.1256467521631,-9.07517257003969
"527",53.1256472215494,-9.07442535833809
"528",53.1256476862468,-9.07367814661573
"529",53.1256481462551,-9.0729309348728
"530",53.1256486015745,-9.07218372310952
"531",53.1259941817207,-9.17305884887656
"532",53.1259952653769,-9.17231163390336
"533",53.125996344344,-9.17156441888208
"534",53.1259974186221,-9.17081720381292
"535",53.1259984882113,-9.1700699886961
"536",53.1259995531114,-9.16932277353181
"537",53.1260006133226,-9.16857555832027
"538",53.1260016688448,-9.16782834306169
"539",53.126002719678,-9.16708112775627
"540",53.1260037658222,-9.16633391240423
"541",53.1260048072773,-9.16558669700577
"542",53.1260058440436,-9.1648394815611
